# Constructed from biom file
#OTU ID	F42-H8	F25-T8	F35-T8	F08-H0	F25-H0	F24-H0	F37-H0	F21-H0	F26-H8	F17-T8	F27-T8	F36-H8	F18-H0	F30-T8	F25-T0	F28-T0	F44-T0	F08-T0	F31-T8	F27-H8	F42-H0	F01-H0	F24-T0	F31-T0	F08-T8	F45-H0	F32-H8	F19-H0	F06-H0	F23-T8	F30-T0	F22-T0	F04-H0	F37-T8	F10-T8	F10-T0	F17-T0	F19-T0	F36-T8	F26-T0	F18-H8	F04-T0	F19-H8	F12-T8	F14-T8	F12-T0	F39-H0	F34-H0	F12-H8	F33-T0	F17-H0	F06-H8	F21-T0	F45-T8	F28-T8	F11-H8	F14-T0	F44-T8	F23-H0	F45-T0	F20-H8	F45-H8	F35-T0	F18-T8	F22-H8	F13-H8	F08-H8	F06-T8	F42-T8	F38-T8	F06-T0	F39-T0	F04-T8	F11-H0	F09-H8	F30-H8	F15-T0	F09-H0	F20-H0	F16-T0	F10-H0	F42-T0	F30-H0	F14-H8	F23-T0	F38-T0	F16-H8	F20-T0	F35-H8	F37-T0	F39-H8	F05-T0	F31-H8	F33-H0	F10-H8	F33-T8	F11-T8	F01-H8	F20-T8	F09-T8	F21-H8	F24-H8	F16-T8	F28-H8	F05-H0	F15-H0	F44-H8	F13-T0	F32-T0	F37-H8	F14-H0	F09-T0	F01-T0	F19-T8	F39-T8	F34-H8	F27-H0	F04-H8	F05-H8	F31-H0	F32-T8	F01-T8	F21-T8	F22-H0	F32-H0	F33-H8	F15-H8	F05-T8	F36-T0	F18-T0	F16-H0	F25-H8	F26-H0	F34-T8	F22-T8	F17-H8	F38-H8	F38-H0	F44-H0	F27-T0	F28-H0	F24-T8	F23-H8	F34-T0	F13-T8	F36-H0	F15-T8	F26-T8	F35-H0	F12-H0	F13-H0	F11-T0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;__	0.0	18.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	42.0	0.0	1.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	49.0	70.0	0.0	0.0	0.0	1.0	14.0	0.0	3.0	3.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	29.0	0.0	0.0	0.0	0.0	31.0	8.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	31.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	42.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	24.0	0.0	83.0	7.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Scatavimonas;s__Scatavimonas merdipullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	849.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	2.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G_180878;s__Eubacterium_G_180878 sp000434315	1.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	47.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	56.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	35.0	0.0	0.0	18.0	0.0	0.0	0.0
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAJLXD01;s__	2.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	298.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	5.0	430.0	2.0	31.0	4.0	2.0	192.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	2.0	136.0	0.0	0.0	6.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	4.0	7.0	3.0	3.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	581.0	0.0	0.0	2.0	2.0	0.0	5.0	0.0	4.0	0.0	6.0	0.0	4.0	0.0	2.0	2.0	4.0	0.0	10.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	225.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	72.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0	7.0	3639.0	28.0	0.0	2.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Onthomonas;s__	12.0	3.0	2.0	2.0	0.0	14.0	0.0	12.0	0.0	5.0	17.0	37.0	41.0	13.0	0.0	0.0	0.0	0.0	75.0	0.0	6.0	2.0	0.0	2.0	0.0	4.0	25.0	2.0	7.0	35.0	5.0	19.0	0.0	0.0	3.0	2.0	15.0	11.0	5.0	3.0	13.0	0.0	31.0	109.0	31.0	48.0	44.0	5.0	40.0	0.0	19.0	6.0	0.0	2.0	0.0	11.0	0.0	2.0	0.0	3.0	11.0	4.0	0.0	633.0	27.0	43.0	8.0	8.0	2.0	0.0	0.0	2.0	0.0	11.0	0.0	3.0	16.0	2.0	26.0	0.0	9.0	0.0	11.0	7.0	10.0	0.0	4.0	4.0	0.0	0.0	22.0	7.0	6.0	0.0	0.0	0.0	11.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	7.0	21.0	0.0	21.0	12.0	0.0	4.0	0.0	0.0	10.0	30.0	16.0	0.0	0.0	3.0	44.0	13.0	0.0	0.0	137.0	15.0	0.0	59.0	0.0	19.0	490.0	0.0	0.0	0.0	8.0	30.0	47.0	2.0	0.0	0.0	0.0	0.0	4.0	5.0	8.0	19.0	22.0	5.0	2.0	0.0	64.0	18.0	16.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea	2.0	2.0	7.0	9.0	0.0	5.0	5.0	2.0	1815.0	0.0	6.0	6.0	4.0	9.0	3.0	4.0	10.0	947.0	4.0	11.0	0.0	6.0	10.0	0.0	7.0	0.0	4.0	7.0	2.0	5.0	4.0	34.0	2.0	12.0	15.0	7.0	2.0	8.0	5.0	674.0	0.0	4.0	6.0	10.0	9.0	5.0	8.0	2.0	2.0	8.0	5.0	6.0	0.0	10.0	0.0	0.0	5.0	6.0	5.0	0.0	6.0	7.0	2.0	0.0	4.0	0.0	8.0	11.0	2.0	4.0	6.0	2.0	4.0	10.0	1056.0	0.0	1073.0	1275.0	6.0	19.0	14.0	4.0	0.0	4.0	11.0	0.0	6.0	4.0	6.0	0.0	0.0	295.0	4.0	12.0	4.0	0.0	8.0	8.0	1.0	2332.0	2.0	0.0	0.0	8.0	431.0	378.0	0.0	0.0	2.0	0.0	5.0	2.0	2.0	4.0	0.0	2.0	0.0	4.0	401.0	4.0	0.0	5.0	9.0	6.0	0.0	4.0	205.0	279.0	2.0	4.0	5.0	3.0	741.0	2.0	5.0	4.0	4.0	2.0	8.0	2.0	0.0	12.0	2.0	2.0	3.0	6.0	769.0	3117.0	6.0	7.0	10.0	7.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_H_857956;s__Bacteroides_H_857956 rodentium	490.0	59.0	7815.0	481.0	83.0	2877.0	219.0	0.0	120.0	168.0	3232.0	550.0	36.0	0.0	41.0	115.0	16.0	37.0	923.0	1243.0	283.0	0.0	36.0	77.0	144.0	476.0	766.0	0.0	5623.0	424.0	23.0	349.0	519.0	1134.0	8670.0	2052.0	0.0	52.0	603.0	710.0	4.0	734.0	92.0	1061.0	462.0	671.0	2492.0	0.0	867.0	5.0	57.0	10827.0	64.0	2582.0	688.0	104.0	951.0	0.0	38.0	9.0	0.0	762.0	162.0	0.0	0.0	1782.0	2429.0	14932.0	657.0	46.0	167.0	344.0	2274.0	120.0	87.0	0.0	80.0	44.0	0.0	18.0	1589.0	517.0	0.0	3766.0	315.0	1.0	0.0	0.0	1125.0	205.0	360.0	37.0	59.0	1493.0	771.0	1.0	134.0	0.0	31.0	22.0	0.0	582.0	58.0	287.0	22.0	26.0	5.0	2748.0	89.0	205.0	387.0	4345.0	15.0	0.0	605.0	2.0	641.0	21221.0	21.0	922.0	437.0	0.0	0.0	152.0	549.0	405.0	24.0	197.0	394.0	891.0	27.0	107.0	112.0	9.0	553.0	0.0	23.0	18.0	15.0	6957.0	240.0	26.0	498.0	28.0	3181.0	708.0	19.0	205.0	698.0	517.0	1399.0	68.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_H_857956;s__Bacteroides_H_857956 eggerthii	258.0	2.0	1022.0	155.0	1.0	18.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	17.0	0.0	302.0	0.0	0.0	16.0	0.0	0.0	61.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	518.0	0.0	148.0	2.0	11.0	0.0	0.0	3.0	0.0	5.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	849.0	0.0	0.0	0.0	0.0	0.0	165.0	3.0	27.0	0.0	804.0	0.0	0.0	0.0	131.0	1.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	2.0	15.0	0.0	394.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2519.0	0.0	0.0	21.0	0.0	0.0	0.0	432.0	0.0	42.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	356.0	28.0	0.0	4.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__Porcipelethomonas ammoniilytica	0.0	2.0	0.0	7.0	5.0	6.0	0.0	0.0	1.0	19.0	8.0	285.0	52.0	0.0	4.0	2.0	2.0	7.0	6.0	8.0	0.0	4.0	0.0	2.0	2.0	5.0	0.0	1.0	3.0	2.0	0.0	45.0	0.0	4.0	4.0	0.0	14.0	3.0	26.0	2.0	9.0	4.0	0.0	2160.0	0.0	241.0	1.0	79.0	820.0	2.0	120.0	4.0	0.0	0.0	4.0	165.0	8.0	0.0	0.0	0.0	11.0	1.0	3.0	29.0	30.0	4.0	0.0	2.0	3.0	4.0	4.0	2.0	0.0	77.0	0.0	4.0	7.0	5.0	5.0	2.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	6.0	3.0	7.0	4.0	5.0	83.0	6.0	4.0	3.0	0.0	0.0	6.0	2.0	0.0	1.0	0.0	0.0	0.0	82.0	2.0	6.0	0.0	0.0	14.0	65.0	0.0	652.0	1.0	8.0	1.0	0.0	2.0	82.0	0.0	0.0	0.0	0.0	37.0	10.0	0.0	4.0	2.0	241.0	89.0	28.0	8.0	1.0	10.0	2.0	0.0	10.0	0.0	114.0	1.0	461.0	4.0	0.0	0.0	722.0	10.0	36.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Catenibacillus;s__Catenibacillus scindens	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	14.0	0.0	11.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecavium	63.0	6.0	3.0	2.0	4.0	85.0	4.0	0.0	136.0	27.0	4.0	0.0	0.0	84.0	4.0	44.0	0.0	2.0	2.0	3.0	26.0	5.0	7.0	2.0	2.0	0.0	0.0	68.0	4.0	0.0	210.0	1242.0	0.0	0.0	0.0	2.0	0.0	242.0	0.0	13.0	5.0	0.0	892.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	22.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	1088.0	6.0	5.0	3.0	42.0	2.0	4.0	2.0	0.0	0.0	0.0	112.0	0.0	2.0	0.0	3.0	0.0	96.0	38.0	2.0	0.0	0.0	70.0	0.0	5.0	0.0	0.0	2.0	4.0	0.0	30.0	20.0	1.0	2.0	0.0	2.0	2.0	27.0	0.0	5.0	40.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	1072.0	0.0	0.0	0.0	3.0	40.0	3.0	4.0	21.0	4.0	8.0	0.0	6.0	3.0	19.0	0.0	7.0	0.0	0.0	56.0	0.0	0.0	275.0	2.0	0.0	0.0	4.0	41.0	31.0	1.0	0.0	0.0	1.0	1.0	301.0	4.0	0.0	5.0	2.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;__;__	102.0	0.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	38.0	0.0	2.0	0.0	0.0	5.0	3321.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	6.0	2.0	0.0	0.0	2.0	2.0	6.0	0.0	20.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	34.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	84.0	0.0	5.0	2.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	5.0	0.0	10.0	0.0	101.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	11.0	4.0	0.0	3.0	0.0	0.0	56.0	0.0	15.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	1948.0	2.0	2.0	2.0	659.0	0.0	0.0	0.0	0.0	7.0	0.0	9.0	2.0	0.0	0.0	0.0	2.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	4.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Howardella;__	0.0	2.0	0.0	2.0	0.0	50.0	0.0	0.0	4.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	8.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0	116.0	187.0	13.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	2.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	0.0	0.0	7.0	12.0	0.0	0.0	10.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	29.0	0.0	22.0	4.0	0.0	31.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	11.0	4.0	0.0	0.0	2.0	32.0	0.0	182.0	4.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp900548875	2.0	0.0	8.0	7.0	6.0	0.0	2.0	5.0	555.0	4.0	2.0	2.0	7.0	4.0	2.0	0.0	6.0	371.0	0.0	7.0	2.0	8.0	0.0	2.0	0.0	5.0	6.0	14.0	0.0	62.0	2.0	39.0	6.0	4.0	16.0	4.0	2.0	9.0	5.0	2302.0	0.0	0.0	19.0	4.0	0.0	0.0	7.0	46.0	0.0	0.0	0.0	7.0	2.0	7.0	6.0	12.0	0.0	6.0	202.0	6.0	0.0	0.0	2.0	4.0	2.0	2.0	4.0	9.0	0.0	2.0	5.0	2.0	6.0	5.0	905.0	2.0	187.0	473.0	8.0	20.0	5.0	0.0	0.0	2.0	1158.0	2.0	6.0	7.0	5.0	2.0	2.0	6.0	6.0	0.0	4.0	0.0	2.0	0.0	6.0	133.0	0.0	0.0	6.0	3.0	33.0	159.0	12.0	5.0	2.0	0.0	4.0	2.0	2.0	0.0	0.0	292.0	0.0	0.0	103.0	4.0	0.0	2.0	5.0	0.0	2.0	5.0	63.0	4.0	0.0	2.0	2.0	0.0	393.0	50.0	2.0	6.0	5.0	0.0	8.0	2.0	7.0	7.0	219.0	111.0	0.0	5.0	91.0	2007.0	4.0	0.0	2.0	5.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Hydrogeniiclostridium;s__Hydrogeniiclostridium mannosilyticum	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	23.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	9.0	2.0	5.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	3.0	4.0	4.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp003507395	12.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	12.0	0.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	570.0	2.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	5.0	0.0	0.0	133.0	174.0	80.0	5.0	0.0	28.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	131.0	36.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	55.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2046.0	0.0	2.0	2.0	97.0	0.0	0.0	0.0	0.0	78.0	2.0	6.0	0.0	1050.0	0.0	0.0	0.0	0.0	1.0	20.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	2.0	219.0	4.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__Bacilliculturomica;s__	16.0	4.0	28.0	14.0	5.0	37.0	2.0	29.0	0.0	0.0	14.0	67.0	2.0	11.0	0.0	11.0	10.0	0.0	19.0	5.0	7.0	0.0	15.0	0.0	0.0	2.0	0.0	75.0	22.0	6.0	4.0	5.0	3.0	0.0	2.0	2.0	0.0	113.0	7.0	4.0	0.0	7.0	114.0	5.0	29.0	2.0	38.0	14.0	22.0	11.0	0.0	22.0	22.0	0.0	29.0	11.0	20.0	10.0	7.0	0.0	2.0	0.0	36.0	0.0	16.0	24.0	0.0	10.0	4.0	2.0	4.0	0.0	7.0	22.0	0.0	2.0	2.0	0.0	31.0	2.0	1.0	12.0	6.0	4.0	5.0	0.0	2.0	14.0	13.0	0.0	15.0	8.0	4.0	16.0	18.0	6.0	11.0	2.0	12.0	0.0	24.0	11.0	0.0	23.0	6.0	2.0	2.0	11.0	0.0	0.0	5.0	5.0	0.0	44.0	18.0	32.0	11.0	10.0	9.0	14.0	0.0	2.0	4.0	20.0	2.0	14.0	0.0	3.0	6.0	3.0	0.0	3.0	2.0	37.0	27.0	3.0	0.0	0.0	41.0	4.0	2.0	39.0	19.0	13.0	4.0	35.0	0.0	0.0	33.0	14.0	32.0	8.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_D;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A_141781;__	0.0	0.0	89.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	22.0	0.0	0.0	51.0	0.0	16.0	0.0	0.0	102.0	2.0	13.0	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	18.0	6.0	33.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	5.0	16.0	0.0	0.0	323.0	7.0	184.0	4.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	58.0	0.0	23.0	0.0	0.0	19.0	0.0	4.0	0.0	0.0	11.0	0.0	0.0	42.0	11.0	0.0	28.0	4.0	46.0	0.0	1.0	0.0	0.0	0.0	18.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	75.0	0.0	0.0	2.0	0.0	0.0	5.0	104.0	0.0	0.0	0.0	0.0	26.0	0.0	2.0	0.0	7.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	43.0	37.0	0.0	17.0	0.0	0.0	21.0	0.0	57.0	0.0
